Ensembl Gene ID	UniProt Gene Name
ENSMUSG00000094389	
ENSMUSG00000038594	E9QA61
ENSMUSG00000077768	
ENSMUSG00000027505	A2APA5
ENSMUSG00000064692	
ENSMUSG00000096786	
ENSMUSG00000044533	Q58EU3
ENSMUSG00000044533	P25444
ENSMUSG00000024393	Q7TSC1
ENSMUSG00000094091	
ENSMUSG00000087832	
ENSMUSG00000095128	
ENSMUSG00000040146	Q3UYI5
ENSMUSG00000046173	Q9D4E6
ENSMUSG00000108723	
ENSMUSG00000097722	
ENSMUSG00000106015	
ENSMUSG00000093409	
ENSMUSG00000020189	B9EJ86
ENSMUSG00000020189	G3X9N6
ENSMUSG00000106725	
ENSMUSG00000043892	
ENSMUSG00000098884	
ENSMUSG00000012777	
ENSMUSG00000095122	
ENSMUSG00000087936	
ENSMUSG00000049561	Q8VFE2
ENSMUSG00000072082	P51944
ENSMUSG00000076366	
ENSMUSG00000099685	
ENSMUSG00000102620	
ENSMUSG00000098334	
ENSMUSG00000049758	Q7TQW6
ENSMUSG00000088993	
ENSMUSG00000101167	
ENSMUSG00000096708	Q8VEV6
ENSMUSG00000084705	
ENSMUSG00000083711	
ENSMUSG00000095315	
ENSMUSG00000046062	Q8BFW3
ENSMUSG00000093559	
ENSMUSG00000095712	
ENSMUSG00000088036	
ENSMUSG00000095891	
ENSMUSG00000049073	Q8VGB4
ENSMUSG00000097452	
ENSMUSG00000088156	
ENSMUSG00000044340	Q8CHE4
ENSMUSG00000074254	P15392
ENSMUSG00000093203	
ENSMUSG00000060096	
ENSMUSG00000032558	Q7TNH6
ENSMUSG00000095212	Q8VG44
ENSMUSG00000089164	
ENSMUSG00000077333	
ENSMUSG00000064547	
ENSMUSG00000092841	
ENSMUSG00000083454	
ENSMUSG00000089324	
ENSMUSG00000085808	
ENSMUSG00000065272	
ENSMUSG00000078742	
ENSMUSG00000098857	
ENSMUSG00000107522	
ENSMUSG00000098865	
ENSMUSG00000077251	
ENSMUSG00000065823	
ENSMUSG00000062782	Q7TRT9
ENSMUSG00000045036	Q5K6N0
ENSMUSG00000094486	
ENSMUSG00000099183	
ENSMUSG00000027762	Q99MT6
ENSMUSG00000015579	Q3UQU2
ENSMUSG00000015579	P42582
ENSMUSG00000096206	
ENSMUSG00000082324	
ENSMUSG00000098595	
ENSMUSG00000077174	
ENSMUSG00000088705	
ENSMUSG00000077404	
ENSMUSG00000064526	
ENSMUSG00000045744	Q8BV89
ENSMUSG00000029815	Q9CWV0
ENSMUSG00000048163	Q3TA56
ENSMUSG00000023159	Q3URN6
ENSMUSG00000096499	
ENSMUSG00000086735	
ENSMUSG00000089073	
ENSMUSG00000094402	
ENSMUSG00000035804	Q545I7
ENSMUSG00000035804	P01325
ENSMUSG00000092774	
ENSMUSG00000077771	
ENSMUSG00000102758	
ENSMUSG00000049728	Q8K2R5
ENSMUSG00000077780	
ENSMUSG00000095853	
ENSMUSG00000096755	
ENSMUSG00000102480	
ENSMUSG00000073951	Q7TRR2
ENSMUSG00000086265	
ENSMUSG00000032621	Q8BZX4
ENSMUSG00000013822	Q545S6
ENSMUSG00000013822	P60003
ENSMUSG00000096972	
ENSMUSG00000104991	
ENSMUSG00000004610	Q9DCW4
ENSMUSG00000096222	
ENSMUSG00000088973	
ENSMUSG00000076357	
ENSMUSG00000098994	
ENSMUSG00000094830	
ENSMUSG00000041926	Q8VCT3
ENSMUSG00000003228	Q3TST4
ENSMUSG00000003228	Q8VEB1
ENSMUSG00000022871	Q6YJU1
ENSMUSG00000022871	Q9QXC1
ENSMUSG00000033644	Q8CDG1
ENSMUSG00000092796	
ENSMUSG00000105169	
ENSMUSG00000076450	
ENSMUSG00000093325	
ENSMUSG00000097259	
ENSMUSG00000090485	Q30KP4
ENSMUSG00000074870	Q91ZD5
ENSMUSG00000089124	
ENSMUSG00000084748	
ENSMUSG00000000202	Q9DB72
ENSMUSG00000035051	Q6P5D3
ENSMUSG00000094326	
ENSMUSG00000037999	
ENSMUSG00000057411	Q501J2
ENSMUSG00000100845	
ENSMUSG00000096301	
ENSMUSG00000088697	
ENSMUSG00000080364	
ENSMUSG00000030167	Q9Z202
ENSMUSG00000030167	Q9WU32
ENSMUSG00000088822	
ENSMUSG00000070076	
ENSMUSG00000065601	
ENSMUSG00000089365	
ENSMUSG00000039335	Q8C636
ENSMUSG00000034867	Q3UMR0
ENSMUSG00000080586	
ENSMUSG00000024098	Q9EP52
ENSMUSG00000095951	
ENSMUSG00000084333	
ENSMUSG00000105036	
ENSMUSG00000020310	G5E838
ENSMUSG00000071052	
ENSMUSG00000106236	
ENSMUSG00000096431	
ENSMUSG00000032035	Q540Q5
ENSMUSG00000032035	P27577
ENSMUSG00000091697	
ENSMUSG00000065409	
ENSMUSG00000062742	D3YYZ2
ENSMUSG00000088836	
ENSMUSG00000034829	Q8VC33
ENSMUSG00000095463	Q80WR8
ENSMUSG00000095463	Q9DBT4
ENSMUSG00000094496	Q7TRH9
ENSMUSG00000019297	Q8BMC4
ENSMUSG00000069276	
ENSMUSG00000022193	O55234
ENSMUSG00000076005	
ENSMUSG00000087833	
ENSMUSG00000096598	
ENSMUSG00000089501	
ENSMUSG00000088356	
ENSMUSG00000097376	
ENSMUSG00000044645	Q52L83
ENSMUSG00000044645	P50615
ENSMUSG00000087772	
ENSMUSG00000023959	Q8BXK9
ENSMUSG00000080359	
ENSMUSG00000041949	Q8C3S2
ENSMUSG00000065804	
ENSMUSG00000102423	
ENSMUSG00000097065	
ENSMUSG00000072929	
ENSMUSG00000078754	D2XZ38
ENSMUSG00000088124	
ENSMUSG00000098873	
ENSMUSG00000003812	Q3UM14
ENSMUSG00000003812	P56542
ENSMUSG00000046201	Q6DID3
ENSMUSG00000103827	
ENSMUSG00000099152	
ENSMUSG00000065603	
ENSMUSG00000078816	Q3UN66
ENSMUSG00000078816	Q2NKI4
ENSMUSG00000078816	P63318
ENSMUSG00000080823	
ENSMUSG00000104962	
ENSMUSG00000092679	
ENSMUSG00000019838	Q3U9N9
ENSMUSG00000085066	
ENSMUSG00000088373	
ENSMUSG00000105330	
ENSMUSG00000098947	
ENSMUSG00000024661	P09528
ENSMUSG00000016763	Q68EF9
ENSMUSG00000016763	Q6NZL8
ENSMUSG00000088155	
ENSMUSG00000094533	
ENSMUSG00000039943	Q91UZ1
ENSMUSG00000099704	
ENSMUSG00000089009	
ENSMUSG00000006205	Q9R118
ENSMUSG00000065694	
ENSMUSG00000064606	
ENSMUSG00000065191	
ENSMUSG00000048707	A2AI08
ENSMUSG00000081326	
ENSMUSG00000092867	
ENSMUSG00000087724	
ENSMUSG00000030397	Q8CIP4
ENSMUSG00000093987	O35698
ENSMUSG00000065361	
ENSMUSG00000091119	
ENSMUSG00000031877	
ENSMUSG00000065124	
ENSMUSG00000083403	
ENSMUSG00000102425	
ENSMUSG00000097473	
ENSMUSG00000093618	
ENSMUSG00000064704	
ENSMUSG00000024301	
ENSMUSG00000065689	
ENSMUSG00000098488	
ENSMUSG00000001416	Q3U4U6
ENSMUSG00000001416	Q3U0I3
ENSMUSG00000001416	P80318
ENSMUSG00000097645	
ENSMUSG00000077635	
ENSMUSG00000094432	
ENSMUSG00000083386	
ENSMUSG00000089442	
ENSMUSG00000084468	
ENSMUSG00000101117	
ENSMUSG00000078668	B1AQA7
ENSMUSG00000094843	
ENSMUSG00000097514	
ENSMUSG00000088419	
ENSMUSG00000038453	
ENSMUSG00000104011	
ENSMUSG00000015112	Q9QXX4
ENSMUSG00000082217	
ENSMUSG00000064709	
ENSMUSG00000070868	A7TZF0
ENSMUSG00000029291	Q9D394
ENSMUSG00000037960	B2RV71
ENSMUSG00000056728	Q3ULP7
ENSMUSG00000100155	
ENSMUSG00000025484	O35153
ENSMUSG00000098823	
ENSMUSG00000065490	
ENSMUSG00000075551	Q9JMA7
ENSMUSG00000033355	Q9ER80
ENSMUSG00000089044	
ENSMUSG00000082491	
ENSMUSG00000021439	Q91ZF4
ENSMUSG00000044107	
ENSMUSG00000058076	Q9CZB0
ENSMUSG00000026187	P27641
ENSMUSG00000017767	Q9DA57
ENSMUSG00000006014	
ENSMUSG00000007097	Q3UHK5
ENSMUSG00000007097	Q6PIE5
ENSMUSG00000075382	Q8VGK0
ENSMUSG00000053121	
ENSMUSG00000058463	
ENSMUSG00000077260	
ENSMUSG00000021245	Q68FG1
ENSMUSG00000055170	P01580
ENSMUSG00000053624	Q8C635
ENSMUSG00000101644	
ENSMUSG00000020571	Q3TML0
ENSMUSG00000024261	P40749
ENSMUSG00000058515	Q9EQA0
ENSMUSG00000097875	
ENSMUSG00000090821	
ENSMUSG00000095119	
ENSMUSG00000075826	
ENSMUSG00000089578	
ENSMUSG00000024528	Q9CZ91
ENSMUSG00000064823	
ENSMUSG00000097879	
ENSMUSG00000102699	
ENSMUSG00000094206	H3BLP0
ENSMUSG00000098444	
ENSMUSG00000056366	
ENSMUSG00000003779	P97329
ENSMUSG00000067604	Q5H8A1
ENSMUSG00000102532	
ENSMUSG00000019849	Q543B9
ENSMUSG00000019849	Q9QUR6
ENSMUSG00000097052	
ENSMUSG00000030213	Q7TT18
ENSMUSG00000006585	Q8R4E9
ENSMUSG00000078234	A2APT9
ENSMUSG00000042500	Q8CJF8
ENSMUSG00000088835	
ENSMUSG00000037210	Q8CGI1
ENSMUSG00000096027	
ENSMUSG00000054871	B2RTM1
ENSMUSG00000106979	
ENSMUSG00000086055	
ENSMUSG00000024785	Q9JJT0
ENSMUSG00000089724	
ENSMUSG00000050765	Q8CAZ1
ENSMUSG00000090889	
ENSMUSG00000034211	Q9CQE3
ENSMUSG00000022439	Q9ERD8
ENSMUSG00000091743	
ENSMUSG00000083046	
ENSMUSG00000039067	A1L3B8
ENSMUSG00000039067	P26516
ENSMUSG00000104746	
ENSMUSG00000104561	
ENSMUSG00000103746	
ENSMUSG00000087983	
ENSMUSG00000090333	
ENSMUSG00000050164	Q3UY93
ENSMUSG00000094912	
ENSMUSG00000065474	
ENSMUSG00000085912	
ENSMUSG00000024558	Q6P5G0
ENSMUSG00000098407	
ENSMUSG00000097460	
ENSMUSG00000082407	
ENSMUSG00000080616	
ENSMUSG00000024873	Q3SYI8
ENSMUSG00000024873	O35089
ENSMUSG00000097232	
ENSMUSG00000105796	
ENSMUSG00000077592	
ENSMUSG00000086548	
ENSMUSG00000088196	
ENSMUSG00000105780	
ENSMUSG00000068879	Q717B2
ENSMUSG00000042453	Q60841
ENSMUSG00000036815	
ENSMUSG00000040217	
ENSMUSG00000077787	
ENSMUSG00000102543	Q91XW9
ENSMUSG00000097061	
ENSMUSG00000095905	
ENSMUSG00000031458	Q9CQ13
ENSMUSG00000064717	
ENSMUSG00000091337	
ENSMUSG00000088522	
ENSMUSG00000088211	
ENSMUSG00000084082	
ENSMUSG00000066101	
ENSMUSG00000066912	
ENSMUSG00000042243	
ENSMUSG00000106211	
ENSMUSG00000076294	
ENSMUSG00000065795	
ENSMUSG00000031902	Q3UZ64
ENSMUSG00000041556	Q3USR5
ENSMUSG00000041556	Q80UW2
ENSMUSG00000088348	
ENSMUSG00000065564	
ENSMUSG00000092483	
ENSMUSG00000033898	Q61405
ENSMUSG00000033898	Q4LDF6
ENSMUSG00000097723	
ENSMUSG00000054648	Q9DC47
ENSMUSG00000032330	P48771
ENSMUSG00000094508	
ENSMUSG00000032185	Q9WVG6
ENSMUSG00000083900	
ENSMUSG00000098529	
ENSMUSG00000103517	
ENSMUSG00000089107	
ENSMUSG00000106497	
ENSMUSG00000021699	B2KF57
ENSMUSG00000021699	A2RSH1
ENSMUSG00000021699	A6XDB0
ENSMUSG00000021699	A6XDB1
ENSMUSG00000021699	B1PSD9
ENSMUSG00000021699	A6XDA6
ENSMUSG00000021699	Q01063
ENSMUSG00000101616	
ENSMUSG00000095996	
ENSMUSG00000078141	
ENSMUSG00000097805	
ENSMUSG00000081618	
ENSMUSG00000044231	Q0VF71
ENSMUSG00000044231	Q8BR37
ENSMUSG00000050002	D3Z4J6
ENSMUSG00000050002	Q8R0J8
ENSMUSG00000076944	
ENSMUSG00000083012	Q91X57
ENSMUSG00000083012	Q5U425
ENSMUSG00000083012	Q3ZN08
ENSMUSG00000083919	
ENSMUSG00000078002	
ENSMUSG00000018893	Q3UVB1
ENSMUSG00000018893	P04247
ENSMUSG00000093042	
ENSMUSG00000087397	
ENSMUSG00000084713	
ENSMUSG00000099109	
ENSMUSG00000108420	
ENSMUSG00000030513	
ENSMUSG00000015305	
ENSMUSG00000075200	Q8VGR9
ENSMUSG00000107793	
ENSMUSG00000023094	Q78J03
ENSMUSG00000021803	Q8VHP6
ENSMUSG00000020267	P70349
ENSMUSG00000031545	Q8K2C8
ENSMUSG00000040383	Q8CFQ3
ENSMUSG00000097103	
ENSMUSG00000085416	
ENSMUSG00000070531	F6ULY1
ENSMUSG00000088320	
ENSMUSG00000065371	
ENSMUSG00000025025	Q3USD3
ENSMUSG00000025025	Q3U3X2
ENSMUSG00000025025	P50540
ENSMUSG00000096642	
ENSMUSG00000069919	Q91VB8
ENSMUSG00000048574	
ENSMUSG00000034371	Q8VC30
ENSMUSG00000103818	
ENSMUSG00000064741	
ENSMUSG00000038429	Q3U4W8
ENSMUSG00000038429	P56399
ENSMUSG00000084178	
ENSMUSG00000042834	Q542Q5
ENSMUSG00000042834	Q07475
ENSMUSG00000105880	
ENSMUSG00000017421	Q8CCB2
ENSMUSG00000017421	Q9JMD0
ENSMUSG00000020003	B7ZNK8
ENSMUSG00000020003	P97865
ENSMUSG00000093410	
ENSMUSG00000071424	Q61625
ENSMUSG00000003346	Q99JW1
ENSMUSG00000097102	
ENSMUSG00000055013	Q8BXK8
ENSMUSG00000038039	B2RSU7
ENSMUSG00000100195	
ENSMUSG00000100361	
ENSMUSG00000065819	
ENSMUSG00000073901	Q9EPF5
ENSMUSG00000073409	P79568
ENSMUSG00000088629	
ENSMUSG00000059049	A2ADN1
ENSMUSG00000059049	Q684R7
ENSMUSG00000020982	Q8CCP0
ENSMUSG00000088573	
ENSMUSG00000093943	
ENSMUSG00000033590	
ENSMUSG00000107826	
ENSMUSG00000032561	Q8CE08
ENSMUSG00000097796	
ENSMUSG00000064487	
ENSMUSG00000103684	
ENSMUSG00000031302	Q8BYM5
ENSMUSG00000062629	Q923Q8
ENSMUSG00000021556	Q91XA2
ENSMUSG00000064023	A0A0B6VRH9
ENSMUSG00000064023	Q61955
ENSMUSG00000088638	
ENSMUSG00000044250	Q8BGX1
ENSMUSG00000033769	A6H5Z3
ENSMUSG00000064761	
ENSMUSG00000095264	
ENSMUSG00000095456	P70225
ENSMUSG00000102058	
ENSMUSG00000047454	A0JNY3
ENSMUSG00000047454	Q8BUV3
ENSMUSG00000091515	
ENSMUSG00000092956	
ENSMUSG00000072930	
ENSMUSG00000087330	
ENSMUSG00000077604	
ENSMUSG00000082253	
ENSMUSG00000053656	
ENSMUSG00000049605	
ENSMUSG00000089467	
ENSMUSG00000064549	
ENSMUSG00000100226	
ENSMUSG00000030406	Q0P543
ENSMUSG00000104004	
ENSMUSG00000097286	
ENSMUSG00000034807	Q8K297
ENSMUSG00000104536	
ENSMUSG00000047613	
ENSMUSG00000033022	P60334
ENSMUSG00000086839	
ENSMUSG00000093202	
ENSMUSG00000026070	Q8C257
ENSMUSG00000026070	Q61098
ENSMUSG00000088754	
ENSMUSG00000097049	
ENSMUSG00000051735	Q80UW3
ENSMUSG00000015533	Q62469
ENSMUSG00000085414	
ENSMUSG00000088123	
ENSMUSG00000056782	Q7TRP4
ENSMUSG00000023284	
ENSMUSG00000032846	Q80TB7
ENSMUSG00000096788	Q9D4Y3
ENSMUSG00000077442	
ENSMUSG00000105527	
ENSMUSG00000072620	Q9Z0I6
ENSMUSG00000039231	A2AC19
ENSMUSG00000039231	O54864
ENSMUSG00000037416	Q6PNC0
ENSMUSG00000088512	
ENSMUSG00000073676	Q4KL76
ENSMUSG00000073676	Q64433
ENSMUSG00000029267	Q02395
ENSMUSG00000046295	G5E8T1
ENSMUSG00000046295	A8VU90
ENSMUSG00000032056	O70552
ENSMUSG00000100313	
ENSMUSG00000103223	
ENSMUSG00000066747	Q9EQA9
ENSMUSG00000021260	Q14DK5
ENSMUSG00000090455	
ENSMUSG00000005533	
ENSMUSG00000095396	
ENSMUSG00000106285	
ENSMUSG00000102059	
ENSMUSG00000022366	Q8R0S9
ENSMUSG00000070166	
ENSMUSG00000065904	
ENSMUSG00000107423	
ENSMUSG00000106555	
ENSMUSG00000095720	Q3TRG0
ENSMUSG00000088093	
ENSMUSG00000081600	
ENSMUSG00000107651	
ENSMUSG00000102263	
ENSMUSG00000105273	
ENSMUSG00000077049	
ENSMUSG00000070136	
ENSMUSG00000098866	
ENSMUSG00000030376	Q8K596
ENSMUSG00000077085	
ENSMUSG00000089177	
ENSMUSG00000038555	Q8VCD6
ENSMUSG00000050493	P17257
ENSMUSG00000088372	
ENSMUSG00000097267	
ENSMUSG00000089481	
ENSMUSG00000074203	
ENSMUSG00000093984	
ENSMUSG00000103234	
ENSMUSG00000073423	Q14A93
ENSMUSG00000073423	Q9DCK4
ENSMUSG00000097350	
ENSMUSG00000077661	
ENSMUSG00000031757	Q3V2E2
ENSMUSG00000031757	P47945
ENSMUSG00000096275	
ENSMUSG00000081125	
ENSMUSG00000036097	
ENSMUSG00000095349	
ENSMUSG00000020177	Q8BM26
ENSMUSG00000086455	
ENSMUSG00000106153	
ENSMUSG00000104169	
ENSMUSG00000003657	Q08331
ENSMUSG00000032315	Q05A20
ENSMUSG00000032315	P00184
ENSMUSG00000058176	
ENSMUSG00000037151	Q8CI70
ENSMUSG00000028851	O35685
ENSMUSG00000098516	
ENSMUSG00000048826	Q7TN08
ENSMUSG00000041351	
ENSMUSG00000071040	
ENSMUSG00000088241	
ENSMUSG00000053783	Q810M6
ENSMUSG00000021907	O08540
ENSMUSG00000082613	
ENSMUSG00000053441	P59509
ENSMUSG00000080733	
ENSMUSG00000062785	
ENSMUSG00000108211	
ENSMUSG00000077257	
ENSMUSG00000087964	
ENSMUSG00000096390	
ENSMUSG00000103335	
ENSMUSG00000022314	Q61550
ENSMUSG00000107122	
ENSMUSG00000103575	
ENSMUSG00000098751	
ENSMUSG00000022350	Q8C2E7
ENSMUSG00000066240	Q7TRU4
ENSMUSG00000089323	
ENSMUSG00000101148	
ENSMUSG00000022218	
ENSMUSG00000089163	
ENSMUSG00000093230	
ENSMUSG00000069986	
ENSMUSG00000097057	
ENSMUSG00000025069	Q8K2Q2
ENSMUSG00000051920	Q8BFU0
ENSMUSG00000088106	
ENSMUSG00000099433	
ENSMUSG00000107133	
ENSMUSG00000088594	
ENSMUSG00000069893	Q8CB10
ENSMUSG00000028453	Q9EQR6
ENSMUSG00000083916	
ENSMUSG00000021830	Q7TN22
ENSMUSG00000108200	
ENSMUSG00000065647	
ENSMUSG00000037601	Q5NC81
ENSMUSG00000037601	P15532
ENSMUSG00000101498	
ENSMUSG00000065228	
ENSMUSG00000104615	
ENSMUSG00000100889	
ENSMUSG00000028896	Q6PFB2
ENSMUSG00000028896	Q8VE37
ENSMUSG00000096614	
ENSMUSG00000095562	
ENSMUSG00000101792	
ENSMUSG00000039509	Q8R0G9
ENSMUSG00000089187	
ENSMUSG00000037060	Q91VJ2
ENSMUSG00000072693	
ENSMUSG00000086443	
ENSMUSG00000047867	Q8K349
ENSMUSG00000096367	
ENSMUSG00000020424	Q9CWQ8
ENSMUSG00000087181	
ENSMUSG00000095189	Q7TQQ9
ENSMUSG00000086176	
ENSMUSG00000081022	
ENSMUSG00000094585	
ENSMUSG00000089290	
ENSMUSG00000021500	Q569Z5
ENSMUSG00000100140	
ENSMUSG00000099127	
ENSMUSG00000085925	B4YB44
ENSMUSG00000085925	Q7M732
ENSMUSG00000064605	
ENSMUSG00000020988	Q91YP0
ENSMUSG00000076445	
ENSMUSG00000108244	
ENSMUSG00000015702	Q9JHQ0
ENSMUSG00000065437	
ENSMUSG00000083729	
ENSMUSG00000097624	
ENSMUSG00000108687	
ENSMUSG00000098022	Q6P9Y7
ENSMUSG00000051844	
ENSMUSG00000094252	B6ZB74
ENSMUSG00000108053	
ENSMUSG00000088637	
ENSMUSG00000088758	
ENSMUSG00000093932	
ENSMUSG00000097085	
ENSMUSG00000022246	Q9EP71
ENSMUSG00000101313	
ENSMUSG00000084061	
ENSMUSG00000106778	
ENSMUSG00000083352	
ENSMUSG00000065714	
ENSMUSG00000046922	Q6YNI2
ENSMUSG00000073403	
ENSMUSG00000107887	
ENSMUSG00000031492	Q8BMN3
ENSMUSG00000099193	
ENSMUSG00000065380	
ENSMUSG00000101349	
ENSMUSG00000057832	Q8VFM3
ENSMUSG00000024786	
ENSMUSG00000098861	
ENSMUSG00000078590	
ENSMUSG00000038071	Q61212
ENSMUSG00000027806	A0A0G2JFZ4
ENSMUSG00000064394	
ENSMUSG00000034959	
ENSMUSG00000080732	
ENSMUSG00000105823	
ENSMUSG00000006818	Q4FJX9
ENSMUSG00000006818	P09671
ENSMUSG00000095052	
ENSMUSG00000099128	
ENSMUSG00000098917	
ENSMUSG00000081236	
ENSMUSG00000079794	
ENSMUSG00000090429	
ENSMUSG00000078793	
ENSMUSG00000086049	
ENSMUSG00000049796	Q8CIT0
ENSMUSG00000063388	
ENSMUSG00000095003	
ENSMUSG00000073559	
ENSMUSG00000018572	Q8BSN5
ENSMUSG00000097566	
ENSMUSG00000081747	
ENSMUSG00000031397	Q99MX0
ENSMUSG00000021140	Q9QYC1
ENSMUSG00000105638	
ENSMUSG00000090602	
ENSMUSG00000035914	A6MDC5
ENSMUSG00000035914	Q8VE98
ENSMUSG00000035215	Q9CQQ8
ENSMUSG00000095527	Q9EQA5
ENSMUSG00000097128	
ENSMUSG00000095184	
ENSMUSG00000023051	Q3UNH9
ENSMUSG00000023051	P97473
ENSMUSG00000098537	
ENSMUSG00000020102	Q149G3
ENSMUSG00000020102	O70451
ENSMUSG00000059775	Q497N1
ENSMUSG00000059775	P62855
ENSMUSG00000095948	O35698
ENSMUSG00000011179	P00860
ENSMUSG00000027667	Q99KZ6
ENSMUSG00000027359	O35488
ENSMUSG00000094981	
ENSMUSG00000103008	
ENSMUSG00000090471	A7MAW9
ENSMUSG00000020963	Q78U67
ENSMUSG00000020963	P47750
ENSMUSG00000091722	B2RWG3
ENSMUSG00000098602	
ENSMUSG00000032065	Q9CR81
ENSMUSG00000100204	
ENSMUSG00000072541	
ENSMUSG00000044287	Q8C4W3
ENSMUSG00000096949	
ENSMUSG00000025040	H3BJZ1
ENSMUSG00000025040	H3BJ77
ENSMUSG00000025040	Q9DB70
ENSMUSG00000083234	
ENSMUSG00000075193	Q7TR76
ENSMUSG00000088987	
ENSMUSG00000071253	Q8C0K5
ENSMUSG00000080486	
ENSMUSG00000048482	Q541P3
ENSMUSG00000048482	P21237
ENSMUSG00000035545	D3YWS8
ENSMUSG00000035545	Q8CBY3
ENSMUSG00000089431	
ENSMUSG00000082658	
ENSMUSG00000011305	Q8BVZ1
ENSMUSG00000080716	
ENSMUSG00000101700	
ENSMUSG00000019039	Q6PJN8
ENSMUSG00000089694	
ENSMUSG00000084649	
ENSMUSG00000104315	
ENSMUSG00000039349	
ENSMUSG00000084408	
ENSMUSG00000020952	Q8BRF7
ENSMUSG00000089942	
ENSMUSG00000009145	Q924H9
ENSMUSG00000099036	
ENSMUSG00000097613	
ENSMUSG00000086536	
ENSMUSG00000099154	
ENSMUSG00000084516	
ENSMUSG00000093274	
ENSMUSG00000049760	Q8R404
ENSMUSG00000080877	
ENSMUSG00000005483	Q3TU79
ENSMUSG00000005483	Q9QYJ3
ENSMUSG00000087961	
ENSMUSG00000042659	Q8VD69
ENSMUSG00000042659	A0A0B4J1F4
ENSMUSG00000048087	Q3TF14
ENSMUSG00000048087	P50247
ENSMUSG00000055723	P62071
ENSMUSG00000097379	
ENSMUSG00000108437	
ENSMUSG00000068167	Q8CH19
ENSMUSG00000048720	
ENSMUSG00000030704	Q0PD54
ENSMUSG00000030704	Q3U4W5
ENSMUSG00000030704	P35279
ENSMUSG00000067242	Q9JIA1
ENSMUSG00000059585	
ENSMUSG00000088842	
ENSMUSG00000024578	Q9QXT6
ENSMUSG00000065778	
ENSMUSG00000094115	
ENSMUSG00000002763	Q99LC9
ENSMUSG00000083598	
ENSMUSG00000096356	
ENSMUSG00000088949	
ENSMUSG00000101327	
ENSMUSG00000034329	Q5SXJ3
ENSMUSG00000090942	G3UWE2
ENSMUSG00000089019	
ENSMUSG00000047412	Q8R0A2
ENSMUSG00000105293	
ENSMUSG00000108416	
ENSMUSG00000071398	D3Z430
ENSMUSG00000028475	
ENSMUSG00000022472	Q3TCG9
ENSMUSG00000022472	Q9CQT7
ENSMUSG00000084638	
ENSMUSG00000077424	
ENSMUSG00000104656	
ENSMUSG00000103783	
ENSMUSG00000089275	
ENSMUSG00000037408	Q69ZF7
ENSMUSG00000102204	
ENSMUSG00000097048	
ENSMUSG00000017485	Q64511
ENSMUSG00000093071	
ENSMUSG00000046258	G3X9B5
ENSMUSG00000106267	
ENSMUSG00000047534	Q80WQ8
ENSMUSG00000095310	
ENSMUSG00000084530	
ENSMUSG00000103089	
ENSMUSG00000095245	
ENSMUSG00000045581	Q9EP55
ENSMUSG00000106336	
ENSMUSG00000097301	
ENSMUSG00000077738	
ENSMUSG00000097759	
ENSMUSG00000081154	
ENSMUSG00000105357	
ENSMUSG00000087799	
ENSMUSG00000095774	Q8VFN3
ENSMUSG00000022092	Q3V074
ENSMUSG00000022092	P48455
ENSMUSG00000098567	
ENSMUSG00000034845	G3X924
ENSMUSG00000083391	
ENSMUSG00000090000	Q9CR20
ENSMUSG00000077941	
ENSMUSG00000071506	
ENSMUSG00000094810	Q7TRC7
ENSMUSG00000016253	Q3TW27
ENSMUSG00000016253	Q922L6
ENSMUSG00000048356	B9EHG2
ENSMUSG00000080474	
ENSMUSG00000077398	
ENSMUSG00000029112	
ENSMUSG00000020124	Q8R5H1
ENSMUSG00000095641	
ENSMUSG00000095539	
ENSMUSG00000098039	
ENSMUSG00000087782	
ENSMUSG00000093822	
ENSMUSG00000102261	
ENSMUSG00000000346	Q9DCP9
ENSMUSG00000065446	
ENSMUSG00000055204	Q99NH0
ENSMUSG00000039361	Q7M6Y3
ENSMUSG00000093501	Q8R2D1
ENSMUSG00000088064	
ENSMUSG00000020592	Q3V1F2
ENSMUSG00000020592	P18828
ENSMUSG00000107512	
ENSMUSG00000099595	
ENSMUSG00000088456	
ENSMUSG00000098923	Q8R3R5
ENSMUSG00000051149	Q9Z103
ENSMUSG00000094149	
ENSMUSG00000015016	Q3URE1
ENSMUSG00000077413	
ENSMUSG00000095434	
ENSMUSG00000093992	
ENSMUSG00000064587	
ENSMUSG00000085058	
ENSMUSG00000103416	
ENSMUSG00000088692	
ENSMUSG00000054893	Q2TL60
ENSMUSG00000009097	B9EII4
ENSMUSG00000095297	
ENSMUSG00000097781	
ENSMUSG00000094657	
ENSMUSG00000078626	
ENSMUSG00000074766	A2ATD1
ENSMUSG00000094441	Q80XR7
ENSMUSG00000088808	
ENSMUSG00000043537	Q8R2A5
ENSMUSG00000107908	
ENSMUSG00000097209	
ENSMUSG00000031701	Q9QYJ0
ENSMUSG00000053626	G3X9F5
ENSMUSG00000105621	
ENSMUSG00000094362	Q8C1N9
ENSMUSG00000095097	
ENSMUSG00000039005	A2BHU8
ENSMUSG00000039005	L0CL36
ENSMUSG00000039005	Q9QUK6
ENSMUSG00000052299	Q6A009
ENSMUSG00000061082	Q9JI83
ENSMUSG00000024580	Q0VB85
ENSMUSG00000024580	O88396
ENSMUSG00000061062	D3YYI8
ENSMUSG00000105754	
ENSMUSG00000048410	G3UVV3
ENSMUSG00000087721	
ENSMUSG00000076486	
ENSMUSG00000077714	
