Ensembl Gene ID	Homology Type	Rat Ensembl Gene ID	Ancestor	dN	dS
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000046205	Murinae	0.50410	1.41300
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000049843	Murinae	0.46710	1.47700
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000047272	Murinae	0.45610	1.30890
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000040007	Murinae	0.55810	1.48760
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000047778	Murinae	0.50450	1.38630
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000040020	Murinae	0.46870	1.13080
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000049239	Murinae	0.45170	1.21580
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000049705	Murinae	0.51340	1.27240
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000039141	Murinae	0.41510	0.90430
ENSMUSG00000096024	ortholog_many2many	ENSRNOG00000042048	Murinae	0.53090	1.49160
ENSMUSG00000096477	ortholog_one2one	ENSRNOG00000050443	Murinae	0.04530	0.30350
ENSMUSG00000025007	ortholog_one2many	ENSRNOG00000015267	Murinae	0.00650	0.20570
ENSMUSG00000025007	ortholog_one2many	ENSRNOG00000047305	Murinae	0.00650	0.20570
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000050587	Murinae	0.46800	1.27760
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000048316	Murinae	0.44140	1.62670
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000029050	Murinae	0.43670	1.64360
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000046205	Murinae	0.49080	1.54850
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000049843	Murinae	0.47500	1.35240
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000047272	Murinae	0.45550	1.29320
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000040007	Murinae	0.67800	1.54710
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000047778	Murinae	0.49210	1.50240
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000040020	Murinae	0.46520	1.15410
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000049239	Murinae	0.43400	1.11390
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000049705	Murinae	0.47990	1.49900
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000039141	Murinae	0.40740	0.99610
ENSMUSG00000093926	ortholog_many2many	ENSRNOG00000042048	Murinae	0.51800	1.74870
ENSMUSG00000031390	ortholog_one2one	ENSRNOG00000037270	Murinae	0.01100	0.10120
ENSMUSG00000090228					
ENSMUSG00000078520	ortholog_one2many	ENSRNOG00000021619	Murinae	0.08910	0.20810
ENSMUSG00000085578					
ENSMUSG00000027272	ortholog_one2one	ENSRNOG00000037207	Murinae	0.04460	0.24970
ENSMUSG00000024371	ortholog_one2one	ENSRNOG00000051235	Murinae	0.09070	0.30660
ENSMUSG00000078972					
ENSMUSG00000079451	ortholog_one2one	ENSRNOG00000029964	Murinae	0.06350	0.22420
ENSMUSG00000093817					
ENSMUSG00000086015					
ENSMUSG00000020728	ortholog_one2one	ENSRNOG00000024557	Murinae	0.03180	0.21550
ENSMUSG00000028807	ortholog_one2one	ENSRNOG00000008300	Murinae	0.04630	0.34980
ENSMUSG00000038259	ortholog_one2one	ENSRNOG00000050123	Murinae	0.01690	0.13510
ENSMUSG00000027861	ortholog_one2one	ENSRNOG00000016243	Murinae	0.01790	0.17050
ENSMUSG00000096366					
ENSMUSG00000085717					
ENSMUSG00000086394					
ENSMUSG00000027324	ortholog_one2many	ENSRNOG00000010528	Murinae	0.03130	0.13530
ENSMUSG00000027324	ortholog_one2many	ENSRNOG00000046797	Murinae	0.03130	0.13530
ENSMUSG00000017412	ortholog_one2one	ENSRNOG00000007666	Murinae	0.02500	0.19520
ENSMUSG00000104474					
ENSMUSG00000052295					
ENSMUSG00000085083					
ENSMUSG00000085036					
ENSMUSG00000060780	ortholog_one2one	ENSRNOG00000006093	Murinae	0.00590	0.11500
ENSMUSG00000034936	ortholog_one2one	ENSRNOG00000020770	Murinae	0.00000	0.27350
ENSMUSG00000070856	ortholog_many2many	ENSRNOG00000049438	Murinae	0.07400	0.20450
ENSMUSG00000070856	ortholog_many2many	ENSRNOG00000010052	Murinae	0.05600	0.18130
ENSMUSG00000070856	ortholog_many2many	ENSRNOG00000045694	Murinae	0.07400	0.20450
ENSMUSG00000089945	ortholog_one2many	ENSRNOG00000011504	Murinae	0.02250	0.16410
ENSMUSG00000005417	ortholog_one2one	ENSRNOG00000003226	Murinae	0.01670	0.10650
ENSMUSG00000035948	ortholog_one2one	ENSRNOG00000004448	Eutheria	0.03270	0.21750
ENSMUSG00000046590					
ENSMUSG00000096225	ortholog_one2one	ENSRNOG00000028348	Murinae	0.00000	0.17250
ENSMUSG00000037904	ortholog_one2one	ENSRNOG00000008056	Murinae	0.02550	0.28160
ENSMUSG00000035112	ortholog_one2one	ENSRNOG00000020441	Murinae	0.01920	0.15350
ENSMUSG00000074952	ortholog_one2one	ENSRNOG00000048229	Murinae	0.03430	0.15420
ENSMUSG00000080870					
ENSMUSG00000071533	ortholog_one2one	ENSRNOG00000028411	Murinae	0.06620	0.27820
ENSMUSG00000024539	ortholog_one2one	ENSRNOG00000017453	Murinae	0.01820	0.13300
ENSMUSG00000021540	ortholog_one2one	ENSRNOG00000022870	Murinae	0.00700	0.29510
ENSMUSG00000028386	ortholog_one2one	ENSRNOG00000017324	Murinae	0.09310	0.22190
ENSMUSG00000028804					
ENSMUSG00000035722	ortholog_one2one	ENSRNOG00000012939	Murinae	0.03750	0.20020
ENSMUSG00000095460					
ENSMUSG00000086449					
ENSMUSG00000032122	ortholog_one2one	ENSRNOG00000039390	Murinae	0.01670	0.18410
ENSMUSG00000027350	ortholog_one2one	ENSRNOG00000021269	Murinae	0.06760	0.18650
ENSMUSG00000095298					
ENSMUSG00000048047	ortholog_one2many	ENSRNOG00000046156	Murinae	0.02950	0.18720
ENSMUSG00000048047	ortholog_one2many	ENSRNOG00000028899	Murinae	0.02950	0.18720
ENSMUSG00000087618					
ENSMUSG00000083467					
ENSMUSG00000087621					
ENSMUSG00000030019					
ENSMUSG00000039450	ortholog_one2one	ENSRNOG00000050315	Murinae	0.02530	0.12440
ENSMUSG00000074951	ortholog_one2one	ENSRNOG00000047084	Murinae	0.02250	0.12370
ENSMUSG00000079244	ortholog_many2many	ENSRNOG00000029659	Murinae	0.46300	0.56280
ENSMUSG00000079244	ortholog_many2many	ENSRNOG00000032043	Murinae	0.48210	0.50160
ENSMUSG00000079244	ortholog_many2many	ENSRNOG00000045904	Murinae	0.61370	0.81990
ENSMUSG00000079244	ortholog_many2many	ENSRNOG00000040022	Murinae	0.59110	0.59650
ENSMUSG00000079244	ortholog_many2many	ENSRNOG00000046498	Murinae	0.58160	0.84130
ENSMUSG00000101993					
ENSMUSG00000014361	ortholog_one2one	ENSRNOG00000017319	Murinae	0.04380	0.19040
ENSMUSG00000102348					
ENSMUSG00000089761					
ENSMUSG00000037032	ortholog_one2one	ENSRNOG00000018020	Murinae	0.04200	0.17290
ENSMUSG00000101564					
ENSMUSG00000030170	ortholog_one2one	ENSRNOG00000008168	Murinae	0.01090	0.22820
ENSMUSG00000060803	ortholog_many2many	ENSRNOG00000048665	Murinae	0.06430	0.18470
ENSMUSG00000060803	ortholog_many2many	ENSRNOG00000018237	Murinae	0.03760	0.17820
ENSMUSG00000034239	ortholog_one2one	ENSRNOG00000042833	Murinae	0.33970	0.37170
ENSMUSG00000053644	ortholog_one2one	ENSRNOG00000014645	Murinae	0.03000	0.21130
ENSMUSG00000079610	ortholog_one2one	ENSRNOG00000023995	Murinae	0.03450	0.20970
ENSMUSG00000086883					
ENSMUSG00000092268					
ENSMUSG00000101677					
ENSMUSG00000101078	ortholog_one2many	ENSRNOG00000032126	Murinae	0.05320	0.23040
ENSMUSG00000102958					
ENSMUSG00000049922	ortholog_one2one	ENSRNOG00000007732	Murinae	0.01870	0.19180
ENSMUSG00000081037					
ENSMUSG00000094023	ortholog_many2many	ENSRNOG00000047855	Murinae	0.07290	0.20540
ENSMUSG00000094023	ortholog_many2many	ENSRNOG00000045525	Murinae	0.06850	0.18800
ENSMUSG00000062939	ortholog_one2one	ENSRNOG00000050942	Murinae	0.00440	0.18300
ENSMUSG00000103199					
ENSMUSG00000100748	ortholog_one2one	ENSRNOG00000047060	Murinae	0.01100	0.14750
ENSMUSG00000023433	ortholog_one2many	ENSRNOG00000021619	Murinae	0.03900	0.23180
ENSMUSG00000086902					
ENSMUSG00000100899	ortholog_one2many	ENSRNOG00000032126	Murinae	0.05130	0.28400
ENSMUSG00000090006					
ENSMUSG00000081676					
ENSMUSG00000002222	ortholog_one2one	ENSRNOG00000028422	Boreoeutheria	0.00000	0.08710
ENSMUSG00000027481	ortholog_one2one	ENSRNOG00000012197	Murinae	0.03810	0.15450
ENSMUSG00000090146					
ENSMUSG00000103111					
ENSMUSG00000097384					
ENSMUSG00000020818	ortholog_one2one	ENSRNOG00000000247	Murinae	0.00420	0.21280
ENSMUSG00000031565	ortholog_one2one	ENSRNOG00000016050	Murinae	0.00440	0.24780
ENSMUSG00000101395					
ENSMUSG00000027399	ortholog_one2one	ENSRNOG00000004575	Murinae	0.13870	0.23320
ENSMUSG00000081076					
ENSMUSG00000019891	ortholog_one2one	ENSRNOG00000000407	Murinae	0.02770	0.21170
ENSMUSG00000022126	ortholog_one2one	ENSRNOG00000009919	Murinae	0.03670	0.17480
ENSMUSG00000082500					
ENSMUSG00000089746					
ENSMUSG00000093550	ortholog_one2one	ENSRNOG00000046069	Murinae	0.03130	0.23870
ENSMUSG00000099763	ortholog_one2many	ENSRNOG00000050402	Murinae	0.01920	0.12300
ENSMUSG00000099763	ortholog_one2many	ENSRNOG00000046058	Murinae	0.01920	0.12300
ENSMUSG00000045160	ortholog_one2one	ENSRNOG00000021866	Murinae	0.02540	0.27780
ENSMUSG00000037188	ortholog_one2one	ENSRNOG00000029427	Murinae	0.01310	0.22720
ENSMUSG00000096001	ortholog_one2one	ENSRNOG00000043342	Murinae	0.15180	0.26430
ENSMUSG00000084981					
ENSMUSG00000090174					
ENSMUSG00000061342	ortholog_one2many	ENSRNOG00000049509	Murinae	0.04200	0.16410
ENSMUSG00000083272					
ENSMUSG00000097944					
ENSMUSG00000082588					
ENSMUSG00000086446					
ENSMUSG00000045842					
ENSMUSG00000102665					
ENSMUSG00000034493					
ENSMUSG00000025287	ortholog_one2many	ENSRNOG00000003782	Murinae	0.04070	0.16420
ENSMUSG00000033159	ortholog_one2one	ENSRNOG00000018325	Murinae	0.04660	0.13330
ENSMUSG00000100706					
ENSMUSG00000074111	ortholog_one2many	ENSRNOG00000014227	Murinae	0.13090	0.20600
ENSMUSG00000015149	ortholog_one2one	ENSRNOG00000020102	Murinae	0.01530	0.17580
ENSMUSG00000097960					
ENSMUSG00000074749	ortholog_one2one	ENSRNOG00000025141	Murinae	0.05150	0.11130
ENSMUSG00000091735	ortholog_one2one	ENSRNOG00000022567	Murinae	0.06690	0.24230
ENSMUSG00000041977	ortholog_one2one	ENSRNOG00000015026	Murinae	0.03330	0.16330
ENSMUSG00000037270	ortholog_one2one	ENSRNOG00000038436	Murinae	0.00890	0.19890
ENSMUSG00000048175	ortholog_one2one	ENSRNOG00000010099	Murinae	0.00330	0.24850
ENSMUSG00000026972	ortholog_one2one	ENSRNOG00000007622	Murinae	0.02010	0.11090
ENSMUSG00000074947	ortholog_one2one	ENSRNOG00000045817	Murinae	0.02360	0.18170
ENSMUSG00000025939	ortholog_one2many	ENSRNOG00000046062	Murinae	0.01260	0.09420
ENSMUSG00000025939	ortholog_one2many	ENSRNOG00000050465	Murinae	0.01260	0.09420
ENSMUSG00000053080	ortholog_one2one	ENSRNOG00000032042	Murinae	0.01200	0.12540
ENSMUSG00000066755	ortholog_one2one	ENSRNOG00000026607	Murinae	0.11390	0.17270
ENSMUSG00000028857	ortholog_one2one	ENSRNOG00000008564	Murinae	0.00840	0.22790
ENSMUSG00000103324					
ENSMUSG00000101015					
ENSMUSG00000076770					
ENSMUSG00000041741	ortholog_one2one	ENSRNOG00000025042	Murinae	0.02100	0.16850
ENSMUSG00000085498					
ENSMUSG00000079295					
ENSMUSG00000083732					
ENSMUSG00000103785					
ENSMUSG00000052316	ortholog_one2one	ENSRNOG00000038539	Murinae	0.04930	0.27770
ENSMUSG00000083482					
ENSMUSG00000089783					
ENSMUSG00000103217					
ENSMUSG00000101766					
ENSMUSG00000030157	ortholog_many2many	ENSRNOG00000048726	Murinae	0.32180	0.33270
ENSMUSG00000030157	ortholog_many2many	ENSRNOG00000030823	Murinae	0.35040	0.41680
ENSMUSG00000030157	ortholog_many2many	ENSRNOG00000030522	Murinae	0.35040	0.41680
ENSMUSG00000030157	ortholog_many2many	ENSRNOG00000026511	Murinae	0.18070	0.14540
ENSMUSG00000030157	ortholog_many2many	ENSRNOG00000037076	Murinae	0.36000	0.36920
ENSMUSG00000030157	ortholog_many2many	ENSRNOG00000007866	Murinae	0.28790	0.37180
ENSMUSG00000085333					
ENSMUSG00000089983					
ENSMUSG00000007907	ortholog_one2one	ENSRNOG00000001950	Murinae	0.12070	0.24350
ENSMUSG00000078691					
ENSMUSG00000059498	ortholog_many2many	ENSRNOG00000050418	Murinae	0.13020	0.21500
ENSMUSG00000059498	ortholog_many2many	ENSRNOG00000049422	Murinae	0.12440	0.21300
ENSMUSG00000059498	ortholog_many2many	ENSRNOG00000046663	Murinae	0.13420	0.32160
ENSMUSG00000059498	ortholog_many2many	ENSRNOG00000047772	Murinae	0.15110	0.28330
ENSMUSG00000059498	ortholog_many2many	ENSRNOG00000046452	Murinae	0.36000	0.67680
ENSMUSG00000059498	ortholog_many2many	ENSRNOG00000003138	Murinae	0.13200	0.21610
ENSMUSG00000081697					
ENSMUSG00000025413	ortholog_one2one	ENSRNOG00000042467	Murinae	0.05610	0.22360
ENSMUSG00000013707	ortholog_one2one	ENSRNOG00000021100	Murinae	0.01520	0.18750
ENSMUSG00000007457	ortholog_one2one	ENSRNOG00000023430	Murinae	0.16370	0.20010
ENSMUSG00000061175	ortholog_one2one	ENSRNOG00000027833	Murinae	0.06450	0.22790
ENSMUSG00000023826	ortholog_one2one	ENSRNOG00000018013	Murinae	0.03600	0.24140
ENSMUSG00000048905	ortholog_one2one	ENSRNOG00000016997	Murinae	0.12450	0.23400
ENSMUSG00000028354	ortholog_one2one	ENSRNOG00000046471	Murinae	0.03350	0.13290
ENSMUSG00000075171	ortholog_one2many	ENSRNOG00000049954	Murinae	0.04220	0.20800
ENSMUSG00000099480					
ENSMUSG00000074643	ortholog_one2many	ENSRNOG00000046990	Murinae	0.01730	0.27490
ENSMUSG00000074643	ortholog_one2many	ENSRNOG00000050864	Murinae	0.01730	0.27490
ENSMUSG00000085886					
ENSMUSG00000024913	ortholog_one2one	ENSRNOG00000015911	Murinae	0.00700	0.22050
ENSMUSG00000020526	ortholog_one2one	ENSRNOG00000027818	Murinae	0.08660	0.31400
ENSMUSG00000027694					
ENSMUSG00000035505	ortholog_one2one	ENSRNOG00000003052	Murinae	0.03290	0.25210
ENSMUSG00000074946	ortholog_one2many	ENSRNOG00000049431	Murinae	0.06290	0.12460
ENSMUSG00000074946	ortholog_one2many	ENSRNOG00000050749	Murinae	0.06290	0.12460
ENSMUSG00000074946	ortholog_one2many	ENSRNOG00000046306	Murinae	0.08470	0.21890
ENSMUSG00000103228					
ENSMUSG00000096141	ortholog_one2many	ENSRNOG00000012223	Murinae	0.03340	0.20980
ENSMUSG00000082097					
ENSMUSG00000051375	ortholog_one2one	ENSRNOG00000019462	Murinae	0.00590	0.23320
ENSMUSG00000103840					
ENSMUSG00000085733					
ENSMUSG00000096952					
ENSMUSG00000068457					
ENSMUSG00000083318					
ENSMUSG00000102737					
ENSMUSG00000037331	ortholog_one2one	ENSRNOG00000031544	Murinae	0.00940	0.09870
ENSMUSG00000090180					
ENSMUSG00000073846					
ENSMUSG00000045202	ortholog_one2one	ENSRNOG00000000746	Murinae	0.02310	0.18940
ENSMUSG00000030335	ortholog_one2one	ENSRNOG00000019165	Murinae	0.05050	0.15040
ENSMUSG00000099605					
ENSMUSG00000067996	ortholog_one2many	ENSRNOG00000015637	Murinae	0.19870	0.19590
ENSMUSG00000021848	ortholog_one2many	ENSRNOG00000048322	Murinae	0.00330	0.13280
ENSMUSG00000021848	ortholog_one2many	ENSRNOG00000013406	Murinae	0.00330	0.13280
ENSMUSG00000043903					
ENSMUSG00000022187					
ENSMUSG00000056487	ortholog_one2many	ENSRNOG00000001376	Murinae	0.06700	0.27510
ENSMUSG00000074945	ortholog_one2many	ENSRNOG00000045602	Murinae	0.01750	0.14660
ENSMUSG00000074945	ortholog_one2many	ENSRNOG00000046043	Murinae	0.02250	0.14350
ENSMUSG00000074945	ortholog_one2many	ENSRNOG00000048999	Murinae	0.02250	0.14350
ENSMUSG00000074945	ortholog_one2many	ENSRNOG00000050791	Murinae	0.04180	0.13620
ENSMUSG00000100702					
ENSMUSG00000067285					
ENSMUSG00000015665	ortholog_one2one	ENSRNOG00000026231	Murinae	0.04930	0.11600
ENSMUSG00000024694	ortholog_one2one	ENSRNOG00000012387	Murinae	0.08740	0.15240
ENSMUSG00000034247	ortholog_one2one	ENSRNOG00000028521	Murinae	0.02940	0.18870
ENSMUSG00000002058	ortholog_one2one	ENSRNOG00000011060	Murinae	0.00340	0.18100
ENSMUSG00000027016	ortholog_one2one	ENSRNOG00000019065	Murinae	0.02220	0.15520
ENSMUSG00000035311	ortholog_one2one	ENSRNOG00000005228	Murinae	0.03130	0.24140
ENSMUSG00000093789	ortholog_one2many	ENSRNOG00000001376	Murinae	0.29880	0.99340
ENSMUSG00000062380	ortholog_one2one	ENSRNOG00000017209	Boreoeutheria	0.00040	0.38690
ENSMUSG00000083755					
ENSMUSG00000001155	ortholog_one2one	ENSRNOG00000001261	Murinae	0.01160	0.19740
ENSMUSG00000052712	ortholog_one2one	ENSRNOG00000000524	Murinae	0.02330	0.13920
ENSMUSG00000103684					
ENSMUSG00000025433	ortholog_one2many	ENSRNOG00000013496	Murinae	0.25760	0.29290
ENSMUSG00000027848	ortholog_one2one	ENSRNOG00000019211	Murinae	0.01810	0.17130
ENSMUSG00000029681	ortholog_one2one	ENSRNOG00000032705	Murinae	0.00240	0.23870
ENSMUSG00000042410	ortholog_one2one	ENSRNOG00000001547	Murinae	0.01370	0.11870
ENSMUSG00000057406	ortholog_one2one	ENSRNOG00000038140	Murinae	0.01490	0.14030
ENSMUSG00000016427	ortholog_one2one	ENSRNOG00000040005	Murinae	0.00620	0.25950
ENSMUSG00000104520					
ENSMUSG00000032649	ortholog_one2one	ENSRNOG00000028207	Murinae	0.04370	0.26520
ENSMUSG00000032369	ortholog_one2one	ENSRNOG00000008048	Murinae	0.11230	0.42290
ENSMUSG00000082430					
ENSMUSG00000031561	ortholog_one2one	ENSRNOG00000012802	Murinae	0.00330	0.28310
ENSMUSG00000100144					
ENSMUSG00000032245	ortholog_one2one	ENSRNOG00000007164	Murinae	0.02160	0.25740
ENSMUSG00000100936					
ENSMUSG00000083798					
ENSMUSG00000022176	ortholog_one2one	ENSRNOG00000011646	Murinae	0.01300	0.17720
ENSMUSG00000095683	ortholog_one2many	ENSRNOG00000038674	Murinae	0.12150	0.22450
ENSMUSG00000017740	ortholog_one2one	ENSRNOG00000018111	Murinae	0.02430	0.32200
ENSMUSG00000066491					
ENSMUSG00000091115					
ENSMUSG00000102587					
ENSMUSG00000026535					
ENSMUSG00000089975					
ENSMUSG00000027398	ortholog_one2one	ENSRNOG00000004649	Murinae	0.06120	0.15340
ENSMUSG00000100067					
ENSMUSG00000081359					
ENSMUSG00000035851	ortholog_one2one	ENSRNOG00000001996	Murinae	0.00760	0.10910
ENSMUSG00000081313					
ENSMUSG00000083516					
ENSMUSG00000100969					
ENSMUSG00000005649	ortholog_one2one	ENSRNOG00000014787	Murinae	0.00550	0.09720
ENSMUSG00000042540	ortholog_one2one	ENSRNOG00000032508	Murinae	0.08240	0.20100
ENSMUSG00000079170					
ENSMUSG00000038349	ortholog_one2one	ENSRNOG00000032659	Murinae	0.01200	0.19790
ENSMUSG00000095436					
ENSMUSG00000101043					
ENSMUSG00000081536					
ENSMUSG00000004948	ortholog_one2one	ENSRNOG00000001434	Murinae	0.04630	0.22780
ENSMUSG00000047013	ortholog_one2one	ENSRNOG00000033202	Murinae	0.05140	0.24840
ENSMUSG00000103661	ortholog_one2many	ENSRNOG00000016151	Murinae	0.02310	0.20640
ENSMUSG00000082210					
ENSMUSG00000079165	ortholog_one2one	ENSRNOG00000051023	Murinae	0.14190	0.33540
ENSMUSG00000083921					
ENSMUSG00000022248	ortholog_one2one	ENSRNOG00000018063	Murinae	0.01010	0.19020
ENSMUSG00000020218	ortholog_one2one	ENSRNOG00000004476	Murinae	0.00750	0.17600
ENSMUSG00000074943	ortholog_one2many	ENSRNOG00000031865	Murinae	0.04640	0.22280
ENSMUSG00000074943	ortholog_one2many	ENSRNOG00000045900	Murinae	0.03610	0.21960
ENSMUSG00000060636	ortholog_one2one	ENSRNOG00000032303	Murinae	0.00000	0.12160
ENSMUSG00000051989	ortholog_one2one	ENSRNOG00000039877	Murinae	0.04520	0.37030
ENSMUSG00000022249	ortholog_one2one	ENSRNOG00000018278	Murinae	0.10350	0.23990
ENSMUSG00000097292					
ENSMUSG00000090216					
ENSMUSG00000102756					
ENSMUSG00000074067					
ENSMUSG00000080928					
ENSMUSG00000032422	ortholog_one2one	ENSRNOG00000011348	Murinae	0.00470	0.28660
ENSMUSG00000098549					
ENSMUSG00000072950					
ENSMUSG00000100027					
ENSMUSG00000053675	ortholog_one2one	ENSRNOG00000011710	Murinae	0.02120	0.19200
ENSMUSG00000026532	ortholog_one2one	ENSRNOG00000003537	Murinae	0.02370	0.21640
ENSMUSG00000028051	ortholog_one2one	ENSRNOG00000020444	Murinae	0.00350	0.15130
ENSMUSG00000024028	ortholog_one2one	ENSRNOG00000001162	Murinae	0.04890	0.28020
ENSMUSG00000050776	ortholog_one2many	ENSRNOG00000031514	Murinae	0.02880	0.12700
ENSMUSG00000067653	ortholog_one2many	ENSRNOG00000016151	Murinae	0.01890	0.18960
ENSMUSG00000038925					
ENSMUSG00000044456	ortholog_one2one	ENSRNOG00000007062	Murinae	0.03300	0.17070
ENSMUSG00000020184	ortholog_one2one	ENSRNOG00000006304	Murinae	0.06110	0.30340
ENSMUSG00000081404					
ENSMUSG00000034892	ortholog_one2many	ENSRNOG00000028939	Murinae	0.00000	0.27370
ENSMUSG00000034892	ortholog_one2many	ENSRNOG00000004196	Murinae	0.00000	0.27370
ENSMUSG00000029130	ortholog_one2one	ENSRNOG00000005691	Murinae	0.14360	0.27730
ENSMUSG00000079169					
ENSMUSG00000080971					
ENSMUSG00000030706	ortholog_one2one	ENSRNOG00000018042	Murinae	0.03130	0.15840
ENSMUSG00000028334	ortholog_one2one	ENSRNOG00000008945	Murinae	0.00870	0.18950
ENSMUSG00000100335					
ENSMUSG00000030165	ortholog_one2one	ENSRNOG00000043234	Murinae	0.12530	0.14440
ENSMUSG00000028013	ortholog_one2one	ENSRNOG00000012091	Murinae	0.02890	0.20270
ENSMUSG00000029769	ortholog_one2one	ENSRNOG00000007100	Murinae	0.06850	0.26160
ENSMUSG00000018559	ortholog_one2one	ENSRNOG00000017352	Murinae	0.00000	0.13070
ENSMUSG00000076758					
ENSMUSG00000030465	ortholog_one2one	ENSRNOG00000013884	Murinae	0.02940	0.26450
ENSMUSG00000050240	ortholog_one2one	ENSRNOG00000001863	Murinae	0.02700	0.17450
ENSMUSG00000103761					
ENSMUSG00000005883	ortholog_one2one	ENSRNOG00000006732	Murinae	0.05950	0.16720
ENSMUSG00000078439	ortholog_one2one	ENSRNOG00000048878	Murinae	0.06220	0.27780
ENSMUSG00000074250					
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000050058	Murinae	0.19340	0.41780
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000049914	Murinae	0.19440	0.53370
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000047375	Murinae	0.21420	0.54530
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000046499	Murinae	0.22720	0.48890
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000047404	Murinae	0.20580	0.56380
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000050475	Murinae	0.21560	0.42760
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000046755	Murinae	0.21420	0.54530
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000050248	Murinae	0.23280	0.66880
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000049974	Murinae	0.19060	0.47290
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000047583	Murinae	0.24750	0.58870
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000046680	Murinae	0.22200	0.57290
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000046082	Murinae	0.19730	0.54680
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000048112	Murinae	0.18370	0.46460
ENSMUSG00000093848	ortholog_many2many	ENSRNOG00000045688	Murinae	0.19020	0.47140
