Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000056078	ENSGT00530000063609
ENSDARG00000028379	ENSGT00530000063611
ENSDARG00000053805	ENSGT00530000063611
ENSDARG00000041533	ENSGT00530000063615
ENSDARG00000057323	ENSGT00530000063616
ENSDARG00000008986	ENSGT00530000063616
ENSDARG00000059856	ENSGT00530000063618
ENSDARG00000045606	ENSGT00530000063618
ENSDARG00000031954	ENSGT00530000063620
ENSDARG00000028514	ENSGT00530000063624
ENSDARG00000077769	ENSGT00530000063624
ENSDARG00000070122	ENSGT00530000063625
ENSDARG00000078676	ENSGT00530000063626
ENSDARG00000041589	ENSGT00530000063627
ENSDARG00000074428	ENSGT00530000063629
ENSDARG00000028431	ENSGT00530000063631
ENSDARG00000052025	ENSGT00530000063632
ENSDARG00000008184	ENSGT00530000063635
ENSDARG00000023516	ENSGT00530000063635
ENSDARG00000021509	ENSGT00530000063642
ENSDARG00000062063	ENSGT00530000063642
ENSDARG00000060921	ENSGT00530000063645
ENSDARG00000010978	ENSGT00530000063646
ENSDARG00000042057	ENSGT00530000063646
ENSDARG00000073918	ENSGT00530000063647
ENSDARG00000036831	ENSGT00530000063647
ENSDARG00000090577	ENSGT00530000063648
ENSDARG00000031562	ENSGT00530000063657
ENSDARG00000003769	ENSGT00530000063657
ENSDARG00000078959	ENSGT00530000063660
ENSDARG00000062362	ENSGT00530000063660
ENSDARG00000068381	ENSGT00530000063660
ENSDARG00000075252	ENSGT00530000063661
ENSDARG00000000887	ENSGT00530000063662
ENSDARG00000034077	ENSGT00530000063663
ENSDARG00000010434	ENSGT00530000063668
ENSDARG00000055099	ENSGT00530000063669
ENSDARG00000040338	ENSGT00530000063670
ENSDARG00000061532	ENSGT00530000063670
ENSDARG00000074759	ENSGT00530000063672
ENSDARG00000024702	ENSGT00530000063673
ENSDARG00000074829	ENSGT00530000063674
ENSDARG00000074490	ENSGT00530000063675
ENSDARG00000025858	ENSGT00530000063675
ENSDARG00000060808	ENSGT00530000063676
ENSDARG00000078324	ENSGT00530000063676
ENSDARG00000078701	ENSGT00530000063676
ENSDARG00000074705	ENSGT00530000063678
ENSDARG00000016093	ENSGT00530000063679
ENSDARG00000043105	ENSGT00530000063679
ENSDARG00000012072	ENSGT00530000063680
ENSDARG00000096597	ENSGT00530000063680
ENSDARG00000058218	ENSGT00530000063681
ENSDARG00000020024	ENSGT00530000063681
ENSDARG00000062956	ENSGT00530000063682
ENSDARG00000076679	ENSGT00530000063684
ENSDARG00000060456	ENSGT00530000063686
ENSDARG00000075643	ENSGT00530000063686
ENSDARG00000014218	ENSGT00530000063687
ENSDARG00000075284	ENSGT00530000063688
ENSDARG00000091471	ENSGT00530000063689
ENSDARG00000092098	ENSGT00530000063691
ENSDARG00000086112	ENSGT00530000063691
ENSDARG00000039020	ENSGT00530000063692
ENSDARG00000052717	ENSGT00530000063692
ENSDARG00000034568	ENSGT00530000063693
ENSDARG00000071449	ENSGT00530000063694
ENSDARG00000067668	ENSGT00530000063695
ENSDARG00000002826	ENSGT00530000063695
ENSDARG00000095629	ENSGT00530000063698
ENSDARG00000078094	ENSGT00530000063702
ENSDARG00000077748	ENSGT00530000063705
ENSDARG00000011945	ENSGT00530000063705
ENSDARG00000060645	ENSGT00530000063706
ENSDARG00000076853	ENSGT00530000063708
ENSDARG00000089243	ENSGT00530000063711
ENSDARG00000088146	ENSGT00530000063711
ENSDARG00000070546	ENSGT00530000063712
ENSDARG00000087985	ENSGT00530000063713
ENSDARG00000062913	ENSGT00530000063716
ENSDARG00000017246	ENSGT00530000063716
ENSDARG00000075542	ENSGT00530000063717
ENSDARG00000073681	ENSGT00530000063717
ENSDARG00000056605	ENSGT00530000063718
ENSDARG00000036115	ENSGT00530000063721
ENSDARG00000045574	ENSGT00530000063722
ENSDARG00000074602	ENSGT00530000063722
ENSDARG00000033967	ENSGT00530000063723
ENSDARG00000002830	ENSGT00530000063723
ENSDARG00000057378	ENSGT00530000063724
ENSDARG00000029795	ENSGT00530000063724
ENSDARG00000096355	ENSGT00530000063726
ENSDARG00000061215	ENSGT00530000063727
ENSDARG00000074332	ENSGT00530000063730
ENSDARG00000078966	ENSGT00530000063730
ENSDARG00000061717	ENSGT00530000063734
ENSDARG00000000588	ENSGT00530000063734
ENSDARG00000074168	ENSGT00530000063735
ENSDARG00000022918	ENSGT00530000063741
ENSDARG00000044339	ENSGT00530000063741
ENSDARG00000036345	ENSGT00530000063742
ENSDARG00000030830	ENSGT00530000063742
ENSDARG00000059600	ENSGT00530000063743
ENSDARG00000045754	ENSGT00530000063745
ENSDARG00000052046	ENSGT00530000063746
ENSDARG00000063300	ENSGT00530000063746
ENSDARG00000063007	ENSGT00530000063749
ENSDARG00000044426	ENSGT00530000063750
ENSDARG00000010482	ENSGT00530000063751
ENSDARG00000086156	ENSGT00530000063754
ENSDARG00000011727	ENSGT00530000063756
ENSDARG00000017385	ENSGT00530000063756
ENSDARG00000055502	ENSGT00530000063757
ENSDARG00000012699	ENSGT00530000063757
ENSDARG00000058351	ENSGT00530000063758
ENSDARG00000045554	ENSGT00530000063759
ENSDARG00000062770	ENSGT00530000063759
ENSDARG00000016774	ENSGT00530000063760
ENSDARG00000012656	ENSGT00530000063762
ENSDARG00000023821	ENSGT00530000063764
ENSDARG00000061066	ENSGT00530000063764
ENSDARG00000061989	ENSGT00530000063766
ENSDARG00000034693	ENSGT00530000063766
ENSDARG00000007722	ENSGT00530000063767
ENSDARG00000069338	ENSGT00530000063768
ENSDARG00000087162	ENSGT00530000063769
ENSDARG00000058964	ENSGT00530000063770
ENSDARG00000058865	ENSGT00530000063772
ENSDARG00000003699	ENSGT00530000063773
ENSDARG00000058145	ENSGT00530000063773
ENSDARG00000071017	ENSGT00530000063775
ENSDARG00000030722	ENSGT00530000063779
ENSDARG00000004046	ENSGT00530000063780
ENSDARG00000021677	ENSGT00530000063780
ENSDARG00000021402	ENSGT00530000063781
ENSDARG00000071271	ENSGT00530000063781
ENSDARG00000089153	ENSGT00530000063782
ENSDARG00000011247	ENSGT00530000063786
ENSDARG00000054096	ENSGT00530000063786
ENSDARG00000015824	ENSGT00530000063791
ENSDARG00000000747	ENSGT00530000063793
ENSDARG00000045140	ENSGT00530000063793
ENSDARG00000015576	ENSGT00530000063794
ENSDARG00000054688	ENSGT00530000063794
ENSDARG00000058710	ENSGT00530000063796
ENSDARG00000056862	ENSGT00530000063797
ENSDARG00000079637	ENSGT00530000063799
ENSDARG00000012674	ENSGT00530000063800
ENSDARG00000068702	ENSGT00530000063803
ENSDARG00000024693	ENSGT00530000063803
ENSDARG00000035095	ENSGT00530000063804
ENSDARG00000052167	ENSGT00530000063807
ENSDARG00000002663	ENSGT00530000063808
ENSDARG00000017037	ENSGT00530000063808
ENSDARG00000080675	ENSGT00530000063809
ENSDARG00000078845	ENSGT00530000063809
ENSDARG00000079336	ENSGT00530000063809
ENSDARG00000046133	ENSGT00530000063810
ENSDARG00000038414	ENSGT00530000063810
ENSDARG00000090797	ENSGT00530000063811
ENSDARG00000078437	ENSGT00530000063812
ENSDARG00000043102	ENSGT00530000063813
ENSDARG00000043279	ENSGT00530000063816
ENSDARG00000086405	ENSGT00530000063817
ENSDARG00000086107	ENSGT00530000063817
ENSDARG00000052537	ENSGT00530000063818
ENSDARG00000021115	ENSGT00530000063821
ENSDARG00000004874	ENSGT00530000063821
ENSDARG00000041572	ENSGT00530000063823
ENSDARG00000040123	ENSGT00530000063823
ENSDARG00000058366	ENSGT00530000063825
ENSDARG00000020122	ENSGT00530000063825
ENSDARG00000019772	ENSGT00530000063826
ENSDARG00000053692	ENSGT00530000063827
ENSDARG00000028017	ENSGT00530000063829
ENSDARG00000031657	ENSGT00530000063832
ENSDARG00000020169	ENSGT00530000063832
ENSDARG00000017242	ENSGT00530000063834
ENSDARG00000087032	ENSGT00530000063835
ENSDARG00000043480	ENSGT00530000063835
ENSDARG00000012945	ENSGT00530000063837
ENSDARG00000005821	ENSGT00530000063843
ENSDARG00000056047	ENSGT00530000063843
ENSDARG00000034768	ENSGT00530000063844
ENSDARG00000057940	ENSGT00530000063844
ENSDARG00000024219	ENSGT00530000063845
ENSDARG00000078335	ENSGT00530000063846
ENSDARG00000022160	ENSGT00530000063847
ENSDARG00000069291	ENSGT00530000063851
ENSDARG00000078922	ENSGT00530000063851
ENSDARG00000015010	ENSGT00530000063852
ENSDARG00000015179	ENSGT00530000063854
ENSDARG00000005454	ENSGT00530000063855
ENSDARG00000062790	ENSGT00530000063855
ENSDARG00000058058	ENSGT00530000063856
ENSDARG00000094132	ENSGT00530000063856
ENSDARG00000088950	ENSGT00530000063859
ENSDARG00000079190	ENSGT00530000063859
ENSDARG00000071586	ENSGT00530000063860
ENSDARG00000078670	ENSGT00530000063861
ENSDARG00000089453	ENSGT00530000063862
ENSDARG00000022203	ENSGT00530000063863
ENSDARG00000055530	ENSGT00530000063867
ENSDARG00000042319	ENSGT00530000063867
ENSDARG00000068939	ENSGT00530000063869
ENSDARG00000075123	ENSGT00530000063869
ENSDARG00000087663	ENSGT00530000063870
ENSDARG00000057726	ENSGT00530000063872
ENSDARG00000044719	ENSGT00530000063877
ENSDARG00000078868	ENSGT00530000063880
ENSDARG00000053291	ENSGT00530000063881
ENSDARG00000043904	ENSGT00530000063881
ENSDARG00000036305	ENSGT00530000063882
ENSDARG00000057934	ENSGT00530000063884
ENSDARG00000061416	ENSGT00530000063888
ENSDARG00000056986	ENSGT00530000063890
ENSDARG00000039675	ENSGT00530000063890
ENSDARG00000032802	ENSGT00530000063895
ENSDARG00000089467	ENSGT00530000063901
ENSDARG00000089742	ENSGT00530000063901
ENSDARG00000061611	ENSGT00530000063903
ENSDARG00000052697	ENSGT00530000063907
ENSDARG00000086550	ENSGT00530000063909
ENSDARG00000074796	ENSGT00530000063909
ENSDARG00000059610	ENSGT00530000063910
ENSDARG00000074661	ENSGT00530000063910
ENSDARG00000036471	ENSGT00530000063926
ENSDARG00000018121	ENSGT00530000063927
ENSDARG00000095094	ENSGT00530000063932
ENSDARG00000035066	ENSGT00530000063934
ENSDARG00000038780	ENSGT00530000063934
ENSDARG00000061159	ENSGT00530000063935
ENSDARG00000086027	ENSGT00530000063935
ENSDARG00000062977	ENSGT00530000063936
ENSDARG00000079062	ENSGT00530000063936
ENSDARG00000087471	ENSGT00530000063937
ENSDARG00000076913	ENSGT00530000063937
ENSDARG00000017143	ENSGT00530000063939
ENSDARG00000008380	ENSGT00530000063939
ENSDARG00000075526	ENSGT00530000063940
ENSDARG00000073817	ENSGT00530000063940
ENSDARG00000051975	ENSGT00530000063944
ENSDARG00000077093	ENSGT00530000063946
ENSDARG00000079777	ENSGT00530000063947
ENSDARG00000074521	ENSGT00530000063947
ENSDARG00000036772	ENSGT00530000063948
ENSDARG00000002991	ENSGT00530000063949
ENSDARG00000004636	ENSGT00530000063950
ENSDARG00000090013	ENSGT00530000063950
ENSDARG00000063250	ENSGT00530000063956
ENSDARG00000068814	ENSGT00530000063956
ENSDARG00000032340	ENSGT00530000063960
ENSDARG00000089071	ENSGT00530000063974
ENSDARG00000069507	ENSGT00530000063975
ENSDARG00000094675	ENSGT00530000063980
ENSDARG00000029431	ENSGT00530000063981
ENSDARG00000087887	ENSGT00530000063984
ENSDARG00000018569	ENSGT00530000064001
ENSDARG00000043858	ENSGT00530000064012
ENSDARG00000016496	ENSGT00530000064012
ENSDARG00000003328	ENSGT00530000064017
ENSDARG00000055676	ENSGT00530000064023
ENSDARG00000075320	ENSGT00530000064032
ENSDARG00000070874	ENSGT00530000064032
ENSDARG00000076063	ENSGT00530000064035
ENSDARG00000045420	ENSGT00530000064036
ENSDARG00000090832	ENSGT00530000064040
ENSDARG00000024381	ENSGT00530000064067
ENSDARG00000034777	ENSGT00530000064086
ENSDARG00000042977	ENSGT00530000064087
ENSDARG00000042147	ENSGT00530000064100
ENSDARG00000002702	ENSGT00530000064123
ENSDARG00000040890	ENSGT00530000064127
ENSDARG00000054164	ENSGT00530000064130
ENSDARG00000069122	ENSGT00530000064134
ENSDARG00000059581	ENSGT00530000064137
ENSDARG00000086980	ENSGT00530000064137
ENSDARG00000022232	ENSGT00530000064158
ENSDARG00000061256	ENSGT00530000064168
ENSDARG00000078383	ENSGT00530000064168
ENSDARG00000077318	ENSGT00530000064183
ENSDARG00000042936	ENSGT00530000064185
ENSDARG00000016318	ENSGT00530000064187
ENSDARG00000051934	ENSGT00530000064192
ENSDARG00000003592	ENSGT00530000064194
ENSDARG00000052158	ENSGT00530000064198
ENSDARG00000090969	ENSGT00530000064200
ENSDARG00000023002	ENSGT00530000064210
ENSDARG00000043718	ENSGT00530000064222
ENSDARG00000071259	ENSGT00530000064222
ENSDARG00000090638	ENSGT00530000064244
ENSDARG00000074441	ENSGT00530000064244
ENSDARG00000041085	ENSGT00530000064251
ENSDARG00000053110	ENSGT00530000064264
ENSDARG00000091609	ENSGT00530000064269
ENSDARG00000032516	ENSGT00530000064271
ENSDARG00000016448	ENSGT00530000064273
ENSDARG00000056203	ENSGT00530000064275
ENSDARG00000022139	ENSGT00530000064296
ENSDARG00000074658	ENSGT00530000064318
ENSDARG00000054363	ENSGT00530000064359
ENSDARG00000008979	ENSGT00530000064371
ENSDARG00000091150	ENSGT00530000064425
ENSDARG00000003317	ENSGT00530000064469
ENSDARG00000069262	ENSGT00530000064485
ENSDARG00000087319	ENSGT00530000064564
ENSDARG00000004274	ENSGT00530000064671
ENSDARG00000087842	ENSGT00530000064699
ENSDARG00000023822	ENSGT00530000064715
ENSDARG00000078805	ENSGT00530000064721
ENSDARG00000058345	ENSGT00530000064743
ENSDARG00000045530	ENSGT00530000064859
ENSDARG00000067814	ENSGT00530000064915
ENSDARG00000074720	ENSGT00530000065225
ENSDARG00000094345	ENSGT00530000065281
ENSDARG00000052948	ENSGT00530000065390
ENSDARG00000045016	ENSGT00530000065622
ENSDARG00000052375	ENSGT00530000066699
ENSDARG00000092499	ENSGT00530000066748
ENSDARG00000088736	ENSGT00530000067469
ENSDARG00000087350	ENSGT00530000067879
ENSDARG00000097726	ENSGT00530000067987
ENSDARG00000095580	ENSGT00530000068353
ENSDARG00000089838	ENSGT00530000068431
ENSDARG00000054128	ENSGT00530000069038
ENSDARG00000070315	ENSGT00530000069385
ENSDARG00000017388	ENSGT00540000069741
ENSDARG00000063285	ENSGT00540000070023
ENSDARG00000068407	ENSGT00540000070251
ENSDARG00000058004	ENSGT00540000070251
ENSDARG00000070107	ENSGT00540000070251
ENSDARG00000068406	ENSGT00540000070251
ENSDARG00000088125	ENSGT00540000071542
ENSDARG00000075562	ENSGT00540000072466
ENSDARG00000074772	ENSGT00540000073581
ENSDARG00000078055	ENSGT00540000073650
ENSDARG00000075314	ENSGT00540000073797
ENSDARG00000073704	ENSGT00540000073845
ENSDARG00000077303	ENSGT00540000073890
ENSDARG00000027584	ENSGT00550000074253
ENSDARG00000070644	ENSGT00550000074253
ENSDARG00000053122	ENSGT00550000074253
ENSDARG00000088703	ENSGT00550000074260
ENSDARG00000059337	ENSGT00550000074260
ENSDARG00000002795	ENSGT00550000074260
ENSDARG00000055349	ENSGT00550000074260
ENSDARG00000058381	ENSGT00550000074271
ENSDARG00000058470	ENSGT00550000074271
ENSDARG00000077364	ENSGT00550000074271
ENSDARG00000009870	ENSGT00550000074271
ENSDARG00000076202	ENSGT00550000074293
ENSDARG00000077546	ENSGT00550000074293
ENSDARG00000023210	ENSGT00550000074293
ENSDARG00000060515	ENSGT00550000074293
ENSDARG00000027552	ENSGT00550000074298
ENSDARG00000023110	ENSGT00550000074298
ENSDARG00000032103	ENSGT00550000074298
ENSDARG00000017681	ENSGT00550000074298
ENSDARG00000023262	ENSGT00550000074298
ENSDARG00000012535	ENSGT00550000074325
ENSDARG00000020447	ENSGT00550000074327
ENSDARG00000062846	ENSGT00550000074327
ENSDARG00000063149	ENSGT00550000074327
ENSDARG00000018529	ENSGT00550000074328
ENSDARG00000062632	ENSGT00550000074350
ENSDARG00000086102	ENSGT00550000074350
ENSDARG00000056615	ENSGT00550000074350
ENSDARG00000079773	ENSGT00550000074350
ENSDARG00000079839	ENSGT00550000074356
ENSDARG00000020761	ENSGT00550000074356
ENSDARG00000052690	ENSGT00550000074356
ENSDARG00000003963	ENSGT00550000074359
ENSDARG00000028058	ENSGT00550000074359
ENSDARG00000017812	ENSGT00550000074359
ENSDARG00000022000	ENSGT00550000074359
ENSDARG00000017240	ENSGT00550000074359
ENSDARG00000016743	ENSGT00550000074364
ENSDARG00000030964	ENSGT00550000074364
ENSDARG00000054597	ENSGT00550000074364
ENSDARG00000026723	ENSGT00550000074366
ENSDARG00000014569	ENSGT00550000074366
ENSDARG00000061985	ENSGT00550000074366
ENSDARG00000022813	ENSGT00550000074366
ENSDARG00000079452	ENSGT00550000074366
ENSDARG00000042840	ENSGT00550000074369
ENSDARG00000008808	ENSGT00550000074369
ENSDARG00000086525	ENSGT00550000074369
ENSDARG00000053517	ENSGT00550000074369
ENSDARG00000075593	ENSGT00550000074377
ENSDARG00000076553	ENSGT00550000074377
ENSDARG00000076781	ENSGT00550000074377
ENSDARG00000006251	ENSGT00550000074378
ENSDARG00000000568	ENSGT00550000074378
ENSDARG00000061800	ENSGT00550000074378
ENSDARG00000021305	ENSGT00550000074381
ENSDARG00000057629	ENSGT00550000074381
ENSDARG00000007180	ENSGT00550000074381
ENSDARG00000005463	ENSGT00550000074381
ENSDARG00000056833	ENSGT00550000074384
ENSDARG00000057983	ENSGT00550000074384
ENSDARG00000075333	ENSGT00550000074386
ENSDARG00000063307	ENSGT00550000074386
ENSDARG00000036994	ENSGT00550000074386
ENSDARG00000005927	ENSGT00550000074386
ENSDARG00000013539	ENSGT00550000074392
ENSDARG00000069111	ENSGT00550000074392
ENSDARG00000021147	ENSGT00550000074395
ENSDARG00000055917	ENSGT00550000074395
ENSDARG00000059365	ENSGT00550000074395
ENSDARG00000055912	ENSGT00550000074395
ENSDARG00000026682	ENSGT00550000074395
ENSDARG00000076929	ENSGT00550000074396
ENSDARG00000059653	ENSGT00550000074396
ENSDARG00000006584	ENSGT00550000074396
ENSDARG00000042824	ENSGT00550000074399
ENSDARG00000020606	ENSGT00550000074399
ENSDARG00000076533	ENSGT00550000074399
ENSDARG00000019810	ENSGT00550000074399
ENSDARG00000053583	ENSGT00550000074401
ENSDARG00000002365	ENSGT00550000074401
ENSDARG00000063412	ENSGT00550000074401
ENSDARG00000008119	ENSGT00550000074403
ENSDARG00000079349	ENSGT00550000074403
ENSDARG00000079233	ENSGT00550000074403
ENSDARG00000006021	ENSGT00550000074405
ENSDARG00000079983	ENSGT00550000074405
ENSDARG00000045900	ENSGT00550000074405
ENSDARG00000068050	ENSGT00550000074405
ENSDARG00000069706	ENSGT00550000074406
ENSDARG00000018698	ENSGT00550000074406
ENSDARG00000091531	ENSGT00550000074406
ENSDARG00000063212	ENSGT00550000074406
ENSDARG00000045301	ENSGT00550000074407
ENSDARG00000018788	ENSGT00550000074407
ENSDARG00000021195	ENSGT00550000074407
ENSDARG00000036584	ENSGT00550000074407
ENSDARG00000027353	ENSGT00550000074408
ENSDARG00000079812	ENSGT00550000074410
ENSDARG00000092979	ENSGT00550000074410
ENSDARG00000007081	ENSGT00550000074410
ENSDARG00000018162	ENSGT00550000074411
ENSDARG00000089181	ENSGT00550000074412
ENSDARG00000061348	ENSGT00550000074412
ENSDARG00000019316	ENSGT00550000074414
ENSDARG00000076952	ENSGT00550000074414
ENSDARG00000007370	ENSGT00550000074414
ENSDARG00000069463	ENSGT00550000074415
ENSDARG00000073781	ENSGT00550000074415
ENSDARG00000016789	ENSGT00550000074415
ENSDARG00000006422	ENSGT00550000074417
ENSDARG00000017047	ENSGT00550000074420
ENSDARG00000046053	ENSGT00550000074420
ENSDARG00000046054	ENSGT00550000074420
ENSDARG00000067520	ENSGT00550000074420
ENSDARG00000021383	ENSGT00550000074421
ENSDARG00000020952	ENSGT00550000074421
ENSDARG00000086489	ENSGT00550000074421
ENSDARG00000014496	ENSGT00550000074425
ENSDARG00000061941	ENSGT00550000074425
ENSDARG00000059746	ENSGT00550000074427
ENSDARG00000011821	ENSGT00550000074427
ENSDARG00000073974	ENSGT00550000074427
ENSDARG00000079049	ENSGT00550000074427
ENSDARG00000078227	ENSGT00550000074429
ENSDARG00000054619	ENSGT00550000074429
ENSDARG00000074677	ENSGT00550000074429
ENSDARG00000069473	ENSGT00550000074429
ENSDARG00000062402	ENSGT00550000074429
ENSDARG00000015472	ENSGT00550000074430
ENSDARG00000037150	ENSGT00550000074430
ENSDARG00000088858	ENSGT00550000074430
ENSDARG00000032199	ENSGT00550000074430
ENSDARG00000008188	ENSGT00550000074434
ENSDARG00000002026	ENSGT00550000074434
ENSDARG00000069469	ENSGT00550000074434
ENSDARG00000086479	ENSGT00550000074434
ENSDARG00000035309	ENSGT00550000074435
ENSDARG00000038422	ENSGT00550000074435
ENSDARG00000042903	ENSGT00550000074436
ENSDARG00000030498	ENSGT00550000074436
ENSDARG00000045959	ENSGT00550000074436
ENSDARG00000051857	ENSGT00550000074438
ENSDARG00000002002	ENSGT00550000074438
ENSDARG00000037593	ENSGT00550000074438
ENSDARG00000043897	ENSGT00550000074444
ENSDARG00000036913	ENSGT00550000074444
ENSDARG00000039220	ENSGT00550000074444
ENSDARG00000044514	ENSGT00550000074444
ENSDARG00000033466	ENSGT00550000074447
ENSDARG00000031150	ENSGT00550000074452
ENSDARG00000076294	ENSGT00550000074452
ENSDARG00000079862	ENSGT00550000074452
ENSDARG00000003835	ENSGT00550000074454
ENSDARG00000042850	ENSGT00550000074454
ENSDARG00000062142	ENSGT00550000074454
ENSDARG00000079277	ENSGT00550000074455
ENSDARG00000089156	ENSGT00550000074455
ENSDARG00000037421	ENSGT00550000074455
ENSDARG00000019113	ENSGT00550000074456
ENSDARG00000043705	ENSGT00550000074456
ENSDARG00000076548	ENSGT00550000074456
ENSDARG00000060354	ENSGT00550000074459
ENSDARG00000002971	ENSGT00550000074459
ENSDARG00000069065	ENSGT00550000074461
ENSDARG00000035171	ENSGT00550000074461
ENSDARG00000027249	ENSGT00550000074461
ENSDARG00000001249	ENSGT00550000074463
ENSDARG00000069681	ENSGT00550000074463
ENSDARG00000013360	ENSGT00550000074464
ENSDARG00000042484	ENSGT00550000074465
ENSDARG00000069175	ENSGT00550000074466
ENSDARG00000021827	ENSGT00550000074466
ENSDARG00000012275	ENSGT00550000074466
ENSDARG00000045516	ENSGT00550000074468
ENSDARG00000056037	ENSGT00550000074468
ENSDARG00000045517	ENSGT00550000074468
ENSDARG00000055459	ENSGT00550000074473
ENSDARG00000012823	ENSGT00550000074473
ENSDARG00000045167	ENSGT00550000074473
ENSDARG00000004199	ENSGT00550000074476
